"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"14/11/2023","18,290.3","18,320.9","18,474.4","18,167.5","6.03M","1.36%"
"13/11/2023","18,044.7","17,983.4","18,136.8","17,922.0","5.06M","0.00%"
"10/11/2023","18,044.7","17,952.7","18,044.7","17,768.6","5.62M","-0.34%"
"09/11/2023","18,106.1","18,014.1","18,259.6","17,922.0","7.45M","0.85%"
"08/11/2023","17,952.7","17,553.7","17,952.7","17,338.9","4.74M","2.45%"
"07/11/2023","17,523.0","17,431.0","17,615.1","17,369.6","3.68M","0.00%"
"06/11/2023","17,523.0","17,400.3","17,615.1","17,400.3","3.78M","1.96%"
"03/11/2023","17,185.5","17,431.0","17,461.7","17,185.5","5.75M","-0.88%"
"02/11/2023","17,338.9","16,940.0","17,492.4","16,940.0","3.83M","3.10%"
"01/11/2023","16,817.2","17,062.7","17,062.7","16,755.8","4.91M","-1.08%"
"31/10/2023","17,001.3","17,032.0","17,185.5","16,940.0","4.58M","0.18%"
"30/10/2023","16,970.7","16,970.7","17,308.2","16,970.7","2.80M","-1.95%"
"27/10/2023","17,308.2","17,400.3","17,461.7","17,032.0","4.69M","-0.53%"
"26/10/2023","17,400.3","17,400.3","17,523.0","16,909.3","9.66M","-2.24%"
"25/10/2023","17,799.2","17,983.4","18,106.1","17,768.6","2.83M","-1.69%"
"24/10/2023","18,106.1","17,983.4","18,106.1","17,829.9","3.99M","0.68%"
"23/10/2023","17,983.4","18,044.7","18,044.7","17,676.5","2.57M","-0.34%"
"20/10/2023","18,044.7","17,461.7","18,259.6","17,124.1","5.82M","2.80%"
"19/10/2023","17,553.7","17,400.3","17,553.7","17,185.5","2.93M","0.88%"
"18/10/2023","17,400.3","17,553.7","17,676.5","17,216.2","3.44M","-0.87%"
"17/10/2023","17,553.7","17,799.2","17,891.3","17,553.7","2.67M","-0.69%"
"16/10/2023","17,676.5","17,952.7","17,983.4","17,676.5","3.27M","-1.71%"
"13/10/2023","17,983.4","17,983.4","18,167.5","17,799.2","2.36M","-1.01%"
"12/10/2023","18,167.5","18,228.9","18,259.6","18,014.1","3.38M","0.34%"
"11/10/2023","18,106.1","17,983.4","18,106.1","17,829.9","2.84M","0.68%"
"10/10/2023","17,983.4","18,014.1","18,136.8","17,922.0","4.80M","0.51%"
"09/10/2023","17,891.3","17,584.4","17,922.0","17,584.4","3.07M","1.57%"
"06/10/2023","17,615.1","17,492.4","17,645.8","17,093.4","5.10M","2.14%"
"05/10/2023","17,246.8","17,829.9","17,891.3","17,246.8","7.89M","-2.77%"
"04/10/2023","17,737.9","17,615.1","17,860.6","17,553.7","4.97M","-0.69%"
"03/10/2023","17,860.6","18,106.1","18,106.1","17,645.8","12.45M","-2.84%"
"02/10/2023","18,382.3","18,474.4","18,627.8","17,154.8","8.62M","-0.33%"
"29/09/2023","18,443.7","18,750.6","19,057.5","18,443.7","8.65M","-2.59%"
"28/09/2023","18,934.7","18,842.6","19,026.8","17,707.2","12.73M","-0.48%"
"27/09/2023","19,026.8","18,658.5","19,026.8","18,413.0","5.90M","2.31%"
"26/09/2023","18,597.1","18,351.6","18,934.7","18,259.6","8.49M","1.68%"
"25/09/2023","18,290.3","19,303.0","19,456.4","18,290.3","10.86M","-5.85%"
"22/09/2023","19,425.7","19,333.7","19,487.1","19,026.8","13.29M","-0.16%"
"21/09/2023","19,456.4","19,701.9","19,732.6","19,456.4","9.69M","-1.09%"
"20/09/2023","19,671.2","19,701.9","19,855.4","19,487.1","10.78M","-0.16%"
"19/09/2023","19,701.9","19,671.2","19,794.0","19,364.3","7.89M","0.16%"
"18/09/2023","19,671.2","20,100.9","20,100.9","19,517.8","14.06M","-2.14%"
"15/09/2023","20,100.9","20,315.7","20,561.2","20,039.5","10.48M","-1.36%"
"14/09/2023","20,377.1","20,100.9","20,653.3","20,100.9","22.83M","2.00%"
"13/09/2023","19,978.1","19,824.7","20,100.9","19,609.8","12.93M","0.77%"
"12/09/2023","19,824.7","19,640.5","19,824.7","19,487.1","6.35M","1.25%"
"11/09/2023","19,579.2","19,947.4","20,100.9","19,517.8","12.11M","-1.24%"
"08/09/2023","19,824.7","20,070.2","20,070.2","19,824.7","5.94M","-1.07%"
"07/09/2023","20,039.5","20,070.2","20,438.4","20,039.5","12.56M","0.00%"
"06/09/2023","20,039.5","20,070.2","20,100.9","19,794.0","7.21M","0.00%"
"05/09/2023","20,039.5","19,947.4","20,254.3","19,947.4","9.65M","0.62%"
"31/08/2023","19,916.7","19,732.6","20,008.8","19,732.6","8.52M","1.09%"
"30/08/2023","19,701.9","19,303.0","19,701.9","19,303.0","11.95M","2.72%"
"29/08/2023","19,180.2","19,272.3","19,517.8","19,180.2","6.02M","0.32%"
"28/08/2023","19,118.8","19,057.5","19,210.9","19,026.8","8.75M","0.00%"
"25/08/2023","19,118.8","19,487.1","19,487.1","19,057.5","13.94M","-1.89%"
"24/08/2023","19,487.1","19,333.7","19,579.2","19,088.1","8.14M","1.44%"
"23/08/2023","19,210.9","19,425.7","19,487.1","19,057.5","7.07M","-0.79%"
"22/08/2023","19,364.3","19,640.5","19,671.2","18,965.4","9.37M","-1.41%"
"21/08/2023","19,640.5","18,965.4","19,824.7","18,781.3","16.02M","4.23%"
"18/08/2023","18,842.6","19,824.7","19,916.7","18,842.6","22.14M","-5.83%"
"17/08/2023","20,008.8","19,886.0","20,192.9","19,794.0","15.78M","0.77%"
"16/08/2023","19,855.4","19,763.3","20,070.2","19,579.2","10.30M","-0.15%"
"15/08/2023","19,886.0","19,824.7","19,886.0","19,671.2","8.47M","0.31%"
"14/08/2023","19,824.7","19,701.9","19,886.0","19,456.4","10.30M","0.62%"
"11/08/2023","19,701.9","19,487.1","19,732.6","19,210.9","11.17M","1.42%"
"10/08/2023","19,425.7","19,947.4","20,039.5","19,395.0","12.92M","-2.62%"
"09/08/2023","19,947.4","19,947.4","20,008.8","19,671.2","12.95M","-0.31%"
"08/08/2023","20,008.8","20,162.2","20,162.2","19,824.7","14.17M","0.00%"
"07/08/2023","20,008.8","19,303.0","20,008.8","19,180.2","21.01M","5.16%"
"04/08/2023","19,026.8","19,026.8","19,026.8","18,812.0","12.21M","0.32%"
"03/08/2023","18,965.4","18,996.1","19,088.1","18,842.6","13.06M","-0.48%"
"02/08/2023","19,057.5","18,719.9","19,118.8","18,719.9","21.56M","2.14%"
"01/08/2023","18,658.5","18,535.8","18,904.0","18,474.4","23.02M","1.33%"
"31/07/2023","18,413.0","18,351.6","18,413.0","18,167.5","9.32M","1.69%"
"28/07/2023","18,106.1","18,044.7","18,106.1","17,983.4","8.44M","0.51%"
"27/07/2023","18,014.1","18,320.9","18,351.6","17,983.4","12.80M","-1.51%"
"26/07/2023","18,290.3","18,382.3","18,443.7","18,228.9","8.96M","-0.33%"
"25/07/2023","18,351.6","18,382.3","18,597.1","18,320.9","9.85M","0.17%"
"24/07/2023","18,320.9","18,351.6","18,474.4","18,259.6","8.35M","0.51%"
"21/07/2023","18,228.9","18,198.2","18,290.3","18,106.1","8.95M","0.17%"
"20/07/2023","18,198.2","18,351.6","18,351.6","18,136.8","7.42M","-0.84%"
"19/07/2023","18,351.6","18,413.0","18,443.7","18,106.1","10.89M","0.17%"
"18/07/2023","18,320.9","18,228.9","18,413.0","18,228.9","7.39M","0.51%"
"17/07/2023","18,228.9","18,351.6","18,382.3","18,136.8","10.64M","-0.67%"
"14/07/2023","18,351.6","18,413.0","18,535.8","18,044.7","12.88M","-0.33%"
"13/07/2023","18,413.0","18,535.8","18,535.8","18,320.9","8.57M","0.00%"
"12/07/2023","18,413.0","18,597.1","18,658.5","18,290.3","10.20M","-0.99%"
"11/07/2023","18,597.1","18,382.3","18,781.3","18,382.3","23.45M","2.02%"
"10/07/2023","18,228.9","18,259.6","18,290.3","18,106.1","11.25M","0.34%"
"07/07/2023","18,167.5","17,952.7","18,167.5","17,829.9","6.33M","0.85%"
"06/07/2023","18,014.1","18,136.8","18,167.5","17,707.2","10.25M","-0.68%"
"05/07/2023","18,136.8","18,136.8","18,228.9","18,014.1","5.81M","0.34%"
"04/07/2023","18,075.4","17,891.3","18,106.1","17,829.9","8.25M","0.68%"
"03/07/2023","17,952.7","18,106.1","18,167.5","17,922.0","5.14M","-0.85%"
"30/06/2023","18,106.1","18,228.9","18,259.6","18,014.1","9.05M","-1.34%"
"29/06/2023","18,351.6","18,413.0","18,474.4","18,106.1","8.41M","-0.33%"
"28/06/2023","18,413.0","18,044.7","18,535.8","18,014.1","13.95M","2.21%"
"27/06/2023","18,014.1","17,983.4","18,014.1","17,799.2","5.91M","0.34%"
"26/06/2023","17,952.7","17,829.9","18,075.4","17,737.9","10.44M","0.00%"
"23/06/2023","17,952.7","18,106.1","18,136.8","17,891.3","8.05M","-0.68%"
"22/06/2023","18,075.4","17,983.4","18,198.2","17,922.0","8.25M","1.03%"
"21/06/2023","17,891.3","17,860.6","17,983.4","17,707.2","7.39M","-0.17%"
"20/06/2023","17,922.0","17,584.4","17,922.0","17,523.0","4.50M","2.10%"
"19/06/2023","17,553.7","17,523.0","17,707.2","17,523.0","5.50M","0.35%"
"16/06/2023","17,492.4","17,829.9","17,922.0","17,492.4","12.01M","-1.72%"
"15/06/2023","17,799.2","17,615.1","18,014.1","17,615.1","11.61M","1.05%"
"14/06/2023","17,615.1","17,461.7","17,922.0","17,461.7","13.61M","1.41%"
"13/06/2023","17,369.6","17,400.3","17,461.7","17,308.2","5.19M","-0.35%"
"12/06/2023","17,431.0","17,431.0","17,461.7","17,093.4","9.11M","0.18%"
"09/06/2023","17,400.3","17,523.0","17,584.4","17,246.8","9.88M","-0.70%"
"08/06/2023","17,523.0","17,737.9","17,799.2","17,523.0","8.35M","-1.21%"
"07/06/2023","17,737.9","17,707.2","17,922.0","17,645.8","10.26M","0.70%"
"06/06/2023","17,615.1","17,707.2","17,799.2","17,553.7","8.58M","-0.17%"
"05/06/2023","17,645.8","17,737.9","17,829.9","17,584.4","7.19M","0.35%"
"02/06/2023","17,584.4","17,216.2","17,645.8","17,185.5","14.44M","2.50%"
"01/06/2023","17,154.8","17,185.5","17,246.8","17,093.4","3.87M","-0.18%"
"31/05/2023","17,185.5","17,216.2","17,216.2","17,062.7","4.39M","-0.18%"
"30/05/2023","17,216.2","17,246.8","17,277.5","17,124.1","4.76M","0.18%"
"29/05/2023","17,185.5","17,062.7","17,277.5","17,062.7","4.62M","0.72%"
"26/05/2023","17,062.7","16,940.0","17,062.7","16,878.6","2.88M","0.72%"
"25/05/2023","16,940.0","16,970.7","17,062.7","16,909.3","5.01M","-0.54%"
"24/05/2023","17,032.0","17,185.5","17,185.5","16,940.0","6.18M","-0.54%"
"23/05/2023","17,124.1","17,246.8","17,246.8","17,001.3","6.54M","-0.18%"
"22/05/2023","17,154.8","17,185.5","17,308.2","17,154.8","4.96M","-0.18%"
"19/05/2023","17,185.5","17,124.1","17,308.2","16,970.7","3.37M","0.90%"
"18/05/2023","17,032.0","17,001.3","17,124.1","16,878.6","7.51M","0.91%"
"17/05/2023","16,878.6","17,185.5","17,246.8","16,878.6","8.47M","-1.61%"
"16/05/2023","17,154.8","17,308.2","17,338.9","17,154.8","4.91M","-0.53%"
"15/05/2023","17,246.8","17,492.4","17,584.4","17,246.8","11.04M","-1.06%"
"12/05/2023","17,431.0","17,400.3","17,431.0","17,277.5","6.25M","0.18%"
"11/05/2023","17,400.3","17,431.0","17,461.7","17,338.9","4.81M","0.35%"
"10/05/2023","17,338.9","17,216.2","17,338.9","17,154.8","8.96M","0.89%"
"09/05/2023","17,185.5","17,216.2","17,338.9","17,185.5","4.64M","0.36%"
"08/05/2023","17,124.1","17,185.5","17,216.2","17,093.4","5.32M","0.18%"
"05/05/2023","17,093.4","17,338.9","17,369.6","17,062.7","6.01M","-1.42%"
"04/05/2023","17,338.9","17,553.7","17,553.7","17,308.2","3.39M","-2.08%"
"28/04/2023","17,707.2","17,492.4","17,707.2","17,492.4","7.07M","1.76%"
"27/04/2023","17,400.3","17,431.0","17,615.1","17,400.3","3.20M","-0.18%"
"26/04/2023","17,431.0","17,492.4","17,676.5","17,154.8","6.11M","-0.35%"
"25/04/2023","17,492.4","17,799.2","17,799.2","17,492.4","2.07M","-1.38%"
"24/04/2023","17,737.9","17,523.0","17,922.0","17,308.2","4.29M","1.05%"
"21/04/2023","17,553.7","17,492.4","17,645.8","17,492.4","1.51M","-0.52%"
"20/04/2023","17,645.8","17,584.4","17,645.8","17,431.0","2.15M","0.17%"
"19/04/2023","17,615.1","17,829.9","17,891.3","17,584.4","2.61M","-1.37%"
"18/04/2023","17,860.6","17,922.0","17,983.4","17,799.2","1.90M","-0.34%"
"17/04/2023","17,922.0","17,860.6","17,983.4","17,676.5","2.10M","0.34%"
"14/04/2023","17,860.6","18,075.4","18,106.1","17,860.6","2.44M","-1.02%"
"13/04/2023","18,044.7","18,044.7","18,106.1","17,860.6","2.12M","-0.34%"
"12/04/2023","18,106.1","18,228.9","18,228.9","18,044.7","2.22M","-0.34%"
"11/04/2023","18,167.5","18,075.4","18,167.5","17,922.0","1.88M","0.85%"
"10/04/2023","18,014.1","18,106.1","18,228.9","17,983.4","2.99M","-0.51%"
"07/04/2023","18,106.1","18,106.1","18,136.8","17,983.4","2.49M","-0.17%"
"06/04/2023","18,136.8","18,413.0","18,413.0","18,136.8","3.12M","-1.50%"
"05/04/2023","18,413.0","18,198.2","18,474.4","18,014.1","5.56M","1.18%"
"04/04/2023","18,198.2","18,382.3","18,382.3","18,136.8","3.59M","-1.00%"
"03/04/2023","18,382.3","18,106.1","18,443.7","18,044.7","6.03M","2.57%"
"31/03/2023","17,922.0","17,737.9","17,922.0","17,615.1","3.77M","0.69%"
"30/03/2023","17,799.2","17,860.6","17,922.0","17,676.5","2.34M","0.00%"
"29/03/2023","17,799.2","17,676.5","17,829.9","17,676.5","2.79M","0.35%"
"28/03/2023","17,737.9","17,645.8","17,799.2","17,645.8","3.07M","0.52%"
"27/03/2023","17,645.8","17,492.4","17,737.9","17,369.6","2.25M","0.88%"
"24/03/2023","17,492.4","17,615.1","17,707.2","17,369.6","4.10M","-0.70%"
"23/03/2023","17,615.1","17,308.2","17,615.1","17,246.8","2.60M","0.70%"
"22/03/2023","17,492.4","17,461.7","17,615.1","17,308.2","2.23M","0.71%"
"21/03/2023","17,369.6","17,553.7","17,553.7","17,185.5","1.71M","1.07%"
"20/03/2023","17,185.5","17,768.6","17,768.6","17,185.5","2.60M","-3.45%"
"17/03/2023","17,799.2","17,829.9","17,983.4","17,676.5","1.84M","0.17%"
"16/03/2023","17,768.6","17,799.2","17,922.0","17,492.4","3.48M","-1.86%"
"15/03/2023","18,106.1","17,983.4","18,167.5","17,829.9","4.52M","1.72%"
"14/03/2023","17,799.2","17,952.7","17,952.7","17,400.3","3.46M","-1.02%"
"13/03/2023","17,983.4","17,584.4","18,044.7","17,553.7","3.01M","0.34%"
"10/03/2023","17,922.0","17,952.7","17,952.7","17,615.1","2.61M","-0.68%"
"09/03/2023","18,044.7","18,044.7","18,228.9","17,952.7","3.82M","0.00%"
"08/03/2023","18,044.7","17,492.4","18,106.1","17,461.7","5.52M","1.38%"
"07/03/2023","17,799.2","17,400.3","17,799.2","17,400.3","4.66M","2.29%"
"06/03/2023","17,400.3","17,093.4","17,645.8","17,093.4","5.16M","1.98%"
"03/03/2023","17,062.7","17,185.5","17,185.5","16,847.9","2.83M","0.00%"
